Height,lat,lon,IIiii,RR
8090,27.86666667,119.6833333,K9309,103
8090,27.86666667,119.6833333,K9309,85
8080,27.56666667,119.9833333,K3111,31
8080,27.56666667,119.9833333,K3111,2
8080,27.56666667,119.9833333,K3111,12
8080,27.56666667,119.9833333,K3111,7
8080,27.56666667,119.9833333,K3111,1
8080,27.56666667,119.9833333,K3111,4
8080,27.56666667,119.9833333,K3111,1
8050,29.00028,120.9667,K8643,91
8050,29.00028,120.9667,K8643,78
8050,29.00028,120.9667,K8643,117
8050,29.00028,120.9667,K8643,109
8050,29.00028,120.9667,K8643,149
8050,29.00028,120.9667,K8643,231
8050,29.00028,120.9667,K8643,291
7909,28.11666667,118.8166667,K9268,13
7909,28.11666667,118.8166667,K9268,20
7909,28.11666667,118.8166667,K9268,18
7909,28.11666667,118.8166667,K9268,15
7909,28.11666667,118.8166667,K9268,7
7909,28.11666667,118.8166667,K9268,11
7909,28.11666667,118.8166667,K9268,17
7900,29.32,120.64,K6302,90
7900,29.32,120.64,K6302,49
7900,29.32,120.64,K6302,127
7900,29.32,120.64,K6302,108
7900,29.32,120.64,K6302,200
7900,29.32,120.64,K6302,107
7900,29.32,120.64,K6302,148
7860,30.05,119.0333333,K1615,26
7860,27.51666667,120.3,K3025,0
7860,30.05,119.0333333,K1615,36
7860,27.51666667,120.3,K3025,1
7860,30.05,119.0333333,K1615,57
7860,27.51666667,120.3,K3025,1
7860,30.05,119.0333333,K1615,29
7860,27.51666667,120.3,K3025,1
7860,30.05,119.0333333,K1615,57
7860,27.51666667,120.3,K3025,0
7860,30.05,119.0333333,K1615,82
7860,27.51666667,120.3,K3025,1
7860,30.05,119.0333333,K1615,44
7860,27.51666667,120.3,K3025,0
7850,27.58333333,120.0833333,K3067,8
7850,28.46666667,120.95,K3313,169
7850,27.58333333,120.0833333,K3067,2
7850,28.46666667,120.95,K3313,175
7850,27.58333333,120.0833333,K3067,8
7850,28.46666667,120.95,K3313,260
7850,27.58333333,120.0833333,K3067,4
7850,28.46666667,120.95,K3313,521
7850,27.58333333,120.0833333,K3067,1
7850,28.46666667,120.95,K3313,717
7850,27.58333333,120.0833333,K3067,7
7850,28.46666667,120.95,K3313,661
7850,27.58333333,120.0833333,K3067,2
7812,27.8,119.1166667,K9264,47
7812,27.8,119.1166667,K9264,50
7812,27.8,119.1166667,K9264,64
7812,27.8,119.1166667,K9264,153
7812,27.8,119.1166667,K9264,65
7812,27.8,119.1166667,K9264,50
7812,27.8,119.1166667,K9264,48
7750,29.06666667,118.7166667,K7507,6
7750,29.06666667,118.7166667,K7507,13
7750,29.06666667,118.7166667,K7507,30
7750,29.06666667,118.7166667,K7507,13
7750,29.06666667,118.7166667,K7507,25
7750,29.06666667,118.7166667,K7507,87
7750,29.06666667,118.7166667,K7507,47
7730,27.91666667,120.2166667,K3724,6
7730,28.73333333,119.8833333,K9029,280
7730,27.91666667,120.2166667,K3724,3
7730,28.73333333,119.8833333,K9029,126
7730,27.91666667,120.2166667,K3724,8
7730,28.73333333,119.8833333,K9029,140
7730,27.91666667,120.2166667,K3724,11
7730,28.73333333,119.8833333,K9029,238
7730,27.91666667,120.2166667,K3724,16
7730,28.73333333,119.8833333,K9029,239
7730,27.91666667,120.2166667,K3724,13
7730,28.73333333,119.8833333,K9029,261
7730,27.91666667,120.2166667,K3724,6
7720,29.83333333,120.0333333,K4266,68
7720,29.83333333,120.0333333,K4266,234
7720,29.83333333,120.0333333,K4266,108
7720,29.83333333,120.0333333,K4266,64
7720,29.83333333,120.0333333,K4266,104
7720,29.83333333,120.0333333,K4266,142
7720,29.83333333,120.0333333,K4266,101
7710,29.48333333,120.4333333,K4263,65
7710,29.48333333,120.4333333,K4263,36
7710,29.48333333,120.4333333,K4263,75
7710,29.48333333,120.4333333,K4263,91
7710,29.48333333,120.4333333,K4263,75
7710,29.48333333,120.4333333,K4263,47
7710,29.48333333,120.4333333,K4263,64
7700,30.23333333,119.1333333,K1441,48
7700,30.28333333,119.2166667,K1620,34
7700,30.23333333,119.1333333,K1441,28
7700,30.28333333,119.2166667,K1620,23
7700,30.23333333,119.1333333,K1441,27
7700,30.28333333,119.2166667,K1620,19
7700,30.23333333,119.1333333,K1441,34
7700,30.28333333,119.2166667,K1620,1
7700,30.23333333,119.1333333,K1441,44
7700,30.28333333,119.2166667,K1620,0
7700,30.23333333,119.1333333,K1441,113
7700,30.28333333,119.2166667,K1620,0
7700,30.23333333,119.1333333,K1441,28
7700,30.28333333,119.2166667,K1620,0
7690,27.9,119.8166667,K3156,74
7690,27.9,119.8166667,K3156,11
7690,27.9,119.8166667,K3156,15
7690,27.9,119.8166667,K3156,18
7690,27.9,119.8166667,K3156,24
7690,27.9,119.8166667,K3156,43
7690,27.9,119.8166667,K3156,12
7650,28.75,119.85,K6212,320
7650,28.45,120.3333333,K9139,100
7650,28.75,119.85,K6212,118
7650,28.45,120.3333333,K9139,97
7650,28.75,119.85,K6212,178
7650,28.45,120.3333333,K9139,81
7650,28.75,119.85,K6212,275
7650,28.45,120.3333333,K9139,126
7650,28.75,119.85,K6212,214
7650,28.45,120.3333333,K9139,99
7650,28.75,119.85,K6212,260
7650,28.75,119.85,K6212,154
7630,28,120.08,K7904,62
7600,28.67444,120.9375,K8207,133
7600,28.67444,120.9375,K8207,94
7590,29.24306,121.0519,K8713,127
7590,29.24306,121.0519,K8713,244
7590,29.24306,121.0519,K8713,451
7590,29.24306,121.0519,K8713,314
7590,29.24306,121.0519,K8713,207
7590,29.24306,121.0519,K8713,269
7590,29.24306,121.0519,K8713,248
7570,28.51666667,119.9333333,K9132,32
7570,28.51666667,119.9333333,K9132,62
7570,28.51666667,119.9333333,K9132,81
7570,28.51666667,119.9333333,K9132,131
7570,28.51666667,119.9333333,K9132,110
7570,28.51666667,119.9333333,K9132,80
7570,28.51666667,119.9333333,K9132,43
7550,27.98333333,119.8,K9246,65
7550,27.98333333,119.8,K9246,22
7550,27.98333333,119.8,K9246,30
7550,27.98333333,119.8,K9246,36
7550,27.98333333,119.8,K9246,54
7550,27.98333333,119.8,K9246,61
7550,27.98333333,119.8,K9246,49
7540,28.8,120.3733,K9048,106
7540,28.8,120.3733,K9048,150
7540,28.8,120.3733,K9048,193
7540,28.8,120.3733,K9048,211
7540,28.8,120.3733,K9048,161
7540,28.8,120.3733,K9048,195
7540,28.8,120.3733,K9048,232
7510,28.61611,120.7961,K8914,247
7510,27.91666667,119.5666667,K9225,67
7510,28.61611,120.7961,K8914,240
7510,27.91666667,119.5666667,K9225,60
7510,28.61611,120.7961,K8914,227
7510,27.91666667,119.5666667,K9225,31
7510,28.61611,120.7961,K8914,253
7510,27.91666667,119.5666667,K9225,13
7510,28.61611,120.7961,K8914,325
7510,27.91666667,119.5666667,K9225,34
7510,28.61611,120.7961,K8914,433
7510,27.91666667,119.5666667,K9225,15
7510,28.61611,120.7961,K8914,495
7510,27.91666667,119.5666667,K9225,18
7490,30.23333333,118.9833333,K1244,82
7490,30.23333333,118.9833333,K1244,69
7490,30.23333333,118.9833333,K1244,36
7490,30.23333333,118.9833333,K1244,65
7490,30.23333333,118.9833333,K1244,51
7490,30.23333333,118.9833333,K1244,122
7490,30.23333333,118.9833333,K1244,122
7480,28.7,120.3067,K9380,101
7480,28.7,120.3067,K9380,173
7480,28.7,120.3067,K9380,186
7480,28.7,120.3067,K9380,170
7480,28.7,120.3067,K9380,160
7480,28.7,120.3067,K9380,257
7480,28.7,120.3067,K9380,286
7470,29.26666667,121.2833333,K2860,83
7470,29.26666667,121.2833333,K2860,110
7470,29.26666667,121.2833333,K2860,243
7470,29.26666667,121.2833333,K2860,184
7470,29.26666667,121.2833333,K2860,123
7470,29.26666667,121.2833333,K2860,149
7470,29.26666667,121.2833333,K2860,81
7440,27.63333333,119.6666667,K3113,29
7440,27.63333333,119.6666667,K3113,11
7440,27.63333333,119.6666667,K3113,16
7440,27.63333333,119.6666667,K3113,10
7440,27.63333333,119.6666667,K3113,15
7440,27.63333333,119.6666667,K3113,9
7440,27.63333333,119.6666667,K3113,6
7410,27.61666667,119.1666667,K9185,30
7410,27.61666667,119.1666667,K9185,28
7410,27.61666667,119.1666667,K9185,23
7410,27.61666667,119.1666667,K9185,18
7410,27.61666667,119.1666667,K9185,10
7410,27.61666667,119.1666667,K9185,6
7410,27.61666667,119.1666667,K9185,20
7400,29.21666667,119.6666667,K6169,56
7400,29.21666667,119.6666667,K6169,117
7400,29.21666667,119.6666667,K6169,10
7400,29.21666667,119.6666667,K6169,19
7400,29.21666667,119.6666667,K6169,27
7400,29.21666667,119.6666667,K6169,15
7400,29.21666667,119.6666667,K6169,18
7370,30.43333333,119.5666667,K1071,150
7370,27.4,119.8166667,K3112,74
7370,28.41666667,120.3833333,K3235,116
7370,30.43333333,119.5666667,K1071,112
7370,27.4,119.8166667,K3112,31
7370,28.41666667,120.3833333,K3235,106
7370,30.43333333,119.5666667,K1071,85
7370,27.4,119.8166667,K3112,1
7370,28.41666667,120.3833333,K3235,136
7370,30.43333333,119.5666667,K1071,78
7370,27.4,119.8166667,K3112,1
7370,28.41666667,120.3833333,K3235,154
7370,30.43333333,119.5666667,K1071,123
7370,27.4,119.8166667,K3112,3
7370,28.41666667,120.3833333,K3235,105
7370,30.43333333,119.5666667,K1071,172
7370,27.4,119.8166667,K3112,24
7370,28.41666667,120.3833333,K3235,104
7370,30.43333333,119.5666667,K1071,162
7370,27.4,119.8166667,K3112,22
7370,28.41666667,120.3833333,K3235,141
7360,28.51666667,119.5166667,K9281,83
7360,28.51666667,119.5166667,K9281,67
7360,28.51666667,119.5166667,K9281,28
7360,28.51666667,119.5166667,K9281,43
7360,28.51666667,119.5166667,K9281,45
7360,28.51666667,119.5166667,K9281,58
7360,28.51666667,119.5166667,K9281,35
7300,27.83333333,119.7833333,K9310,83
7300,27.83333333,119.7833333,K9310,10
7300,27.83333333,119.7833333,K9310,15
7300,27.83333333,119.7833333,K9310,27
7300,27.83333333,119.7833333,K9310,52
7300,27.83333333,119.7833333,K9310,85
7300,27.83333333,119.7833333,K9310,51
7260,30.46666667,119.5833333,K5018,169
7260,30.46666667,119.5833333,K5018,96
7260,30.46666667,119.5833333,K5018,95
7260,30.46666667,119.5833333,K5018,107
7260,30.46666667,119.5833333,K5018,173
7260,30.46666667,119.5833333,K5018,219
7260,30.46666667,119.5833333,K5018,201
7250,27.33333333,119.9333333,K3344,29
7250,30.47,119.6,K5123,139
7250,28.46666667,120,K9134,24
7250,27.33333333,119.9333333,K3344,12
7250,30.47,119.6,K5123,83
7250,28.46666667,120,K9134,27
7250,27.33333333,119.9333333,K3344,0
7250,30.47,119.6,K5123,90
7250,28.46666667,120,K9134,36
7250,27.33333333,119.9333333,K3344,0
7250,30.47,119.6,K5123,95
7250,28.46666667,120,K9134,45
7250,27.33333333,119.9333333,K3344,1
7250,30.47,119.6,K5123,150
7250,28.46666667,120,K9134,68
7250,27.33333333,119.9333333,K3344,16
7250,30.47,119.6,K5123,184
7250,28.46666667,120,K9134,28
7250,27.33333333,119.9333333,K3344,9
7250,30.47,119.6,K5123,173
7250,28.46666667,120,K9134,38
7240,29,120.5166667,K6146,128
7240,29,120.5166667,K6146,135
7240,29,120.5166667,K6146,176
7240,29,120.5166667,K6146,176
7240,29,120.5166667,K6146,133
7240,29,120.5166667,K6146,171
7240,29,120.5166667,K6146,290
7230,27.43333333,119.8666667,K3212,84
7230,27.43333333,119.8666667,K3212,15
7230,27.43333333,119.8666667,K3212,1
7230,27.43333333,119.8666667,K3212,3
7230,27.43333333,119.8666667,K3212,0
7230,27.43333333,119.8666667,K3212,3
7230,27.43333333,119.8666667,K3212,17
7200,27.33333333,119.9333333,K3620,33
7200,27.33333333,119.9333333,K3620,11
7200,27.33333333,119.9333333,K3620,1
7200,27.33333333,119.9333333,K3620,0
7200,27.33333333,119.9333333,K3620,1
7200,27.33333333,119.9333333,K3620,19
7200,27.33333333,119.9333333,K3620,10
7196,27.88333333,119.4333333,K9218,50
7196,27.88333333,119.4333333,K9218,88
7196,27.88333333,119.4333333,K9218,89
7196,27.88333333,119.4333333,K9218,33
7196,27.88333333,119.4333333,K9218,26
7196,27.88333333,119.4333333,K9218,8
7196,27.88333333,119.4333333,K9218,9
7180,27.91666667,119.3833333,K9349,85
7180,27.91666667,119.3833333,K9349,114
7180,27.91666667,119.3833333,K9349,183
7180,27.91666667,119.3833333,K9349,74
7180,27.91666667,119.3833333,K9349,43
7180,27.91666667,119.3833333,K9349,7
7180,27.91666667,119.3833333,K9349,10
7120,29.76666667,121.1666667,K2451,99
7120,27.99361,120.375,K3026,18
7120,27.83333333,120,K3147,21
7120,27.93333333,119.3833333,K9396,73
7120,29.76666667,121.1666667,K2451,70
7120,27.99361,120.375,K3026,40
7120,27.83333333,120,K3147,17
7120,27.93333333,119.3833333,K9396,99
7120,29.76666667,121.1666667,K2451,194
7120,27.99361,120.375,K3026,11
7120,27.83333333,120,K3147,49
7120,27.88333333,120,K3604,0
7120,27.93333333,119.3833333,K9396,164
7120,29.76666667,121.1666667,K2451,225
7120,27.99361,120.375,K3026,2
7120,27.83333333,120,K3147,14
7120,27.93333333,119.3833333,K9396,61
7120,29.76666667,121.1666667,K2451,189
7120,27.99361,120.375,K3026,3
7120,27.83333333,120,K3147,16
7120,27.93333333,119.3833333,K9396,38
7120,29.76666667,121.1666667,K2451,197
7120,27.99361,120.375,K3026,2
7120,27.83333333,120,K3147,5
7120,27.93333333,119.3833333,K9396,6
7120,29.76666667,121.1666667,K2451,106
7120,27.99361,120.375,K3026,4
7120,27.83333333,120,K3147,1
7120,27.88333333,120,K3604,0
7120,27.93333333,119.3833333,K9396,6
7110,29.71666667,121.05,K2623,22
7110,29.71666667,121.2,K2714,78
7110,28.53583,120.9131,K8206,96
7110,29.71666667,121.05,K2623,61
7110,29.71666667,121.2,K2714,94
7110,28.53583,120.9131,K8206,53
7110,29.71666667,121.05,K2623,91
7110,29.71666667,121.2,K2714,247
7110,28.53583,120.9131,K8206,57
7110,29.71666667,121.05,K2623,124
7110,29.71666667,121.2,K2714,208
7110,28.53583,120.9131,K8206,166
7110,29.71666667,121.05,K2623,75
7110,29.71666667,121.2,K2714,186
7110,28.53583,120.9131,K8206,243
7110,29.71666667,121.05,K2623,82
7110,29.71666667,121.2,K2714,168
7110,28.53583,120.9131,K8206,745
7110,29.71666667,121.05,K2623,30
7110,29.71666667,121.2,K2714,100
7110,28.53583,120.9131,K8206,473
7070,27.9,120.75,K3030,16
7070,27.9,120.75,K3030,3
7070,27.9,120.75,K3030,1
7070,27.9,120.75,K3030,6
7070,27.9,120.75,K3030,4
7070,27.9,120.75,K3030,35
7070,27.9,120.75,K3030,27
7050,27.81666667,119.6666667,K9311,146
7050,27.81666667,119.6666667,K9311,67
7050,27.81666667,119.6666667,K9311,54
7050,27.81666667,119.6666667,K9311,31
7050,27.81666667,119.6666667,K9311,60
7050,27.81666667,119.6666667,K9311,25
7050,27.81666667,119.6666667,K9311,45
7030,27.58333333,119.1333333,K9351,28
7030,27.58333333,119.1333333,K9351,16
7030,27.58333333,119.1333333,K9351,13
7030,27.58333333,119.1333333,K9351,15
7030,27.58333333,119.1333333,K9351,13
7030,27.58333333,119.1333333,K9351,3
7030,27.58333333,119.1333333,K9351,27
7010,29.13333333,118.75,K7501,9
7010,29.13333333,118.75,K7501,12
7010,29.13333333,118.75,K7501,37
7010,29.13333333,118.75,K7501,6
7010,29.13333333,118.75,K7501,6
7010,29.13333333,118.75,K7501,44
7010,29.13333333,118.75,K7501,17
7000,29.78333333,119.6166667,K1650,21
7000,29.53,120.53,K4675,40
7000,29.78333333,119.6166667,K1650,18
7000,29.53,120.53,K4675,13
7000,29.78333333,119.6166667,K1650,40
7000,29.53,120.53,K4675,42
7000,29.78333333,119.6166667,K1650,31
7000,29.53,120.53,K4675,49
7000,29.78333333,119.6166667,K1650,68
7000,29.53,120.53,K4675,29
7000,29.78333333,119.6166667,K1650,12
7000,29.53,120.53,K4675,28
7000,29.78333333,119.6166667,K1650,25
7000,29.53,120.53,K4675,66
6970,28.08333333,120.2166667,K7900,21
6970,28.3,119.2,K9399,30
6970,28.08333333,120.2166667,K7900,20
6970,28.3,119.2,K9399,27
6970,28.08333333,120.2166667,K7900,17
6970,28.3,119.2,K9399,47
6970,28.08333333,120.2166667,K7900,2
6970,28.3,119.2,K9399,35
6970,28.08333333,120.2166667,K7900,29
6970,28.3,119.2,K9399,28
6970,28.08333333,120.2166667,K7900,7
6970,28.3,119.2,K9399,15
6970,28.08333333,120.2166667,K7900,3
6970,28.3,119.2,K9399,21
6950,27.88333333,119.65,K9243,88
6950,27.88333333,119.65,K9243,28
6950,27.88333333,119.65,K9243,25
6950,27.88333333,119.65,K9243,10
6950,27.88333333,119.65,K9243,43
6950,27.88333333,119.65,K9243,17
6950,27.88333333,119.65,K9243,24
6930,27.85,119.3666667,K9343,26
6930,27.85,119.3666667,K9343,44
6930,27.85,119.3666667,K9343,75
6930,27.85,119.3666667,K9343,29
6930,27.85,119.3666667,K9343,18
6930,27.85,119.3666667,K9343,7
6930,27.85,119.3666667,K9343,0
6890,27.65,119.2333333,K9338,3
6890,27.65,119.2333333,K9338,22
6890,27.65,119.2333333,K9338,23
6890,27.65,119.2333333,K9338,20
6890,27.65,119.2333333,K9338,12
6890,27.65,119.2333333,K9338,17
6890,27.65,119.2333333,K9338,49
6840,28.58333333,120.7166667,K3104,181
6840,28.58333333,120.7166667,K3104,239
6840,28.58333333,120.7166667,K3104,216
6840,28.58333333,120.7166667,K3104,212
6840,28.58333333,120.7166667,K3104,253
6840,28.58333333,120.7166667,K3104,384
6830,27.71666667,120.1666667,K3232,3
6830,27.71666667,120.1666667,K3232,2
6830,27.71666667,120.1666667,K3232,4
6830,27.71666667,120.1666667,K3232,4
6830,27.71666667,120.1666667,K3232,7
6830,27.71666667,120.1666667,K3232,0
6830,27.71666667,120.1666667,K3232,0
6810,27.9,119.9666667,K3095,43
6810,27.38333333,119.9833333,K3144,37
6810,28.72917,120.9675,K8640,180
6810,28.64528,120.4169,K8948,163
6810,27.45,119.25,K9082,8
6810,27.9,119.9666667,K3095,22
6810,27.38333333,119.9833333,K3144,9
6810,28.72917,120.9675,K8640,163
6810,28.64528,120.4169,K8948,172
6810,27.45,119.25,K9082,4
6810,27.9,119.9666667,K3095,62
6810,27.38333333,119.9833333,K3144,4
6810,28.72917,120.9675,K8640,193
6810,28.64528,120.4169,K8948,62
6810,27.45,119.25,K9082,24
6810,27.9,119.9666667,K3095,23
6810,27.38333333,119.9833333,K3144,6
6810,28.72917,120.9675,K8640,304
6810,28.64528,120.4169,K8948,53
6810,27.45,119.25,K9082,20
6810,27.9,119.9666667,K3095,36
6810,27.38333333,119.9833333,K3144,9
6810,28.72917,120.9675,K8640,492
6810,28.64528,120.4169,K8948,55
6810,27.45,119.25,K9082,6
6810,27.9,119.9666667,K3095,21
6810,27.38333333,119.9833333,K3144,5
6810,28.72917,120.9675,K8640,642
6810,28.64528,120.4169,K8948,58
6810,27.45,119.25,K9082,0
6810,27.9,119.9666667,K3095,7
6810,27.38333333,119.9833333,K3144,4
6810,28.72917,120.9675,K8640,673
6810,28.64528,120.4169,K8948,97
6810,27.45,119.25,K9082,5
6780,27.53333333,119.95,K3210,55
6780,27.53333333,119.95,K3210,1
6780,27.53333333,119.95,K3210,8
6780,27.53333333,119.95,K3210,5
6780,27.53333333,119.95,K3210,3
6780,27.53333333,119.95,K3210,1
6780,27.53333333,119.95,K3210,0
6770,29.38333333,121.6,K2814,80
6770,29.38333333,121.6,K2814,202
6770,29.38333333,121.6,K2814,147
6770,29.38333333,121.6,K2814,111
6770,29.38333333,121.6,K2814,83
6770,29.38333333,121.6,K2814,142
6770,29.38333333,121.6,K2814,219
6750,29.76666667,121.1166667,K2627,133
6750,29.76666667,121.1166667,K2627,103
6750,29.76666667,121.1166667,K2627,216
6750,29.76666667,121.1166667,K2627,302
6750,29.76666667,121.1166667,K2627,252
6750,29.76666667,121.1166667,K2627,266
6750,29.76666667,121.1166667,K2627,123
6740,27.55,120.05,K3134,28
6740,27.55,120.05,K3134,16
6740,27.55,120.05,K3134,21
6740,27.55,120.05,K3134,8
6740,27.55,120.05,K3134,1
6740,27.55,120.05,K3134,13
6740,27.55,120.05,K3134,14
6735,27.35,119.9333333,K3207,16
6735,27.35,119.9333333,K3207,4
6735,27.35,119.9333333,K3207,0
6735,27.35,119.9333333,K3207,0
6735,27.35,119.9333333,K3207,1
6735,27.35,119.9333333,K3207,7
6735,27.35,119.9333333,K3207,2
6720,28.05,119.4666667,K9152,103
6720,28.05,119.4666667,K9152,168
6720,28.05,119.4666667,K9152,75
6720,28.05,119.4666667,K9152,21
6720,28.05,119.4666667,K9152,50
6720,28.05,119.4666667,K9152,38
6720,28.05,119.4666667,K9152,69
6710,27.58333333,120.1166667,K3127,15
6710,28.01666667,119.4666667,K9039,68
6710,27.58333333,120.1166667,K3127,2
6710,28.01666667,119.4666667,K9039,137
6710,27.58333333,120.1166667,K3127,14
6710,28.01666667,119.4666667,K9039,88
6710,27.58333333,120.1166667,K3127,5
6710,28.01666667,119.4666667,K9039,26
6710,27.58333333,120.1166667,K3127,1
6710,28.01666667,119.4666667,K9039,48
6710,27.58333333,120.1166667,K3127,5
6710,28.01666667,119.4666667,K9039,25
6710,27.58333333,120.1166667,K3127,1
6710,28.01666667,119.4666667,K9039,67
6700,30.3,118.8833333,K1609,40
6700,30.3,118.8833333,K1609,29
6700,30.3,118.8833333,K1609,21
6700,30.3,118.8833333,K1609,42
6700,30.3,118.8833333,K1609,35
6700,30.3,118.8833333,K1609,54
6700,30.3,118.8833333,K1609,96
6690,28.56666667,120.45,K3328,155
6690,28.56666667,120.45,K3328,127
6690,28.56666667,120.45,K3328,120
6690,28.56666667,120.45,K3328,182
6690,28.56666667,120.45,K3328,216
6690,28.56666667,120.45,K3328,447
6690,28.56666667,120.45,K3328,499
6660,27.91666667,119.75,K9066,74
6660,27.91666667,119.75,K9066,23
6660,27.91666667,119.75,K9066,37
6660,27.91666667,119.75,K9066,29
6660,27.91666667,119.75,K9066,61
