,Height,lat,lon,IIiii,RR
19058,80,30.86666667,120.4166667,K5004,9
19079,80,30.93333333,120.3,K5025,1
19080,80,30.78333333,120.1666667,K5026,11
19093,80,31.01666667,119.7833333,K5039,24
19096,80,30.7,119.95,K5042,21
19132,80,30.86666667,120.1166667,K5078,8
19184,80,30.52,120.05,K5161,45
19219,80,30.36666667,120.4166667,K5533,42
19844,80,28.47806,121.4594,K8408,128
19845,80,28.42222,121.6081,K8409,56
19906,80,28.76667,121.4869,K8601,195
20451,80,29.88333333,122.4166667,K9608,13
20465,80,29.95,122.15,K9626,0
20473,80,30.33333333,122.1833333,K9634,0
1246,79,30.06666667,120.5,K4049,0
4178,79,30.06666667,120.5,K4049,0
7118,79,30.06666667,120.5,K4049,0
10050,79,30.06666667,120.5,K4049,0
12977,79,30.06666667,120.5,K4049,0
15900,79,30.06666667,120.5,K4049,0
18827,79,30.06666667,120.5,K4049,0
1614,78,30.46666667,120.7,K5509,26
4547,78,30.46666667,120.7,K5509,96
7487,78,30.46666667,120.7,K5509,146
10419,78,30.46666667,120.7,K5509,21
13346,78,30.46666667,120.7,K5509,51
16269,78,30.46666667,120.7,K5509,49
19195,78,30.46666667,120.7,K5509,36
1618,75,30.66666667,121.2166667,K5513,28
1672,75,30.45,120.7833333,K5577,34
4551,75,30.66666667,121.2166667,K5513,78
4605,75,30.45,120.7833333,K5577,117
7491,75,30.66666667,121.2166667,K5513,47
7545,75,30.45,120.7833333,K5577,136
10423,75,30.66666667,121.2166667,K5513,18
10477,75,30.45,120.7833333,K5577,25
13350,75,30.66666667,121.2166667,K5513,28
13404,75,30.45,120.7833333,K5577,24
16273,75,30.66666667,121.2166667,K5513,15
16327,75,30.45,120.7833333,K5577,41
19199,75,30.66666667,121.2166667,K5513,122
19253,75,30.45,120.7833333,K5577,41
1612,72,30.38333333,120.8833333,K5507,30
4545,72,30.38333333,120.8833333,K5507,143
7485,72,30.38333333,120.8833333,K5507,69
10417,72,30.38333333,120.8833333,K5507,20
13344,72,30.38333333,120.8833333,K5507,18
16267,72,30.38333333,120.8833333,K5507,31
19193,72,30.38333333,120.8833333,K5507,54
3,70,30.36666667,120.1333333,K1002,16
159,70,30.18333333,120.1333333,K1161,33
164,70,30.31666667,120.0833333,K1166,19
175,70,30.35,120.0333333,K1177,8
203,70,30.31666667,120.5,K1213,37
219,70,30.23333333,120.5333333,K1229,61
372,70,30.28333333,119.9833333,K1418,19
391,70,30.36666667,120.0666667,K1456,10
396,70,30.33333333,120.1,K1462,18
403,70,30.33333333,120.1333333,K1470,16
427,70,30.13333333,120.2166667,K1621,39
432,70,29.88333333,120.1,K1627,64
444,70,30.23333333,120.2166667,K1640,30
449,70,29.96666667,119.5,K1645,27
514,70,29.88333333,121.5666667,K2120,50
545,70,29.88333333,122.05,K2321,23
562,70,29.83333333,121.4333333,K2414,18
565,70,29.78333333,121.4166667,K2417,25
586,70,29.81666667,121.3666667,K2438,21
601,70,30.13333333,121.25,K2511,229
606,70,30.23333333,121.2833333,K2516,258
613,70,30.21666667,121.3333333,K2524,249
625,70,30.11666667,121.3666667,K2538,205
660,70,30.03333333,121.2833333,K2634,115
672,70,29.98333333,121.3166667,K2647,85
675,70,30.16666667,120.9666667,K2650,117
678,70,30.01666667,121.2666667,K2653,70
851,70,28,120.8333333,K3055,67
959,70,27.8,120.45,K3167,0
961,70,27.78333333,120.4,K3169,0
962,70,27.85,120.4666667,K3170,1
971,70,28.01666667,120.8666667,K3179,117
987,70,27.86666667,120.7833333,K3195,36
996,70,27.56666667,120.4166667,K3204,0
1095,70,27.6,120.5666667,K3305,0
1146,70,28.22583,120.9989,K3356,81
1210,70,30.06666667,120.6166667,K4006,160
1218,70,30.13333333,120.6333333,K4018,95
1223,70,29.98333333,120.5666667,K4024,109
1253,70,30.18333333,120.6666667,K4058,79
1302,70,29.93333333,120.2166667,K4221,55
1356,70,30.08333333,120.7666667,K4419,130
1489,70,30.78333333,119.65,K5015,73
1494,70,30.65,120.1833333,K5020,5
1502,70,30.91666667,119.7333333,K5028,65
1522,70,30.83333333,119.6166667,K5049,85
1523,70,30.7,120.3166667,K5050,5
1531,70,30.91666667,119.8166667,K5058,99
1536,70,30.86666667,120.2666667,K5063,57
1538,70,30.68333333,120.2333333,K5065,4
1557,70,30.83333333,119.9666667,K5106,39
1636,70,30.58333333,121,K5531,25
1646,70,30.65,120.8166667,K5542,0
2190,70,28.73028,121.4508,K8108,84
2213,70,28.6903,121.3275,K8212,106
2219,70,28.66945,121.2539,K8218,103
2281,70,28.41111,121.5644,K8426,184
2298,70,28.12556,121.2369,K8505,190
2313,70,28.1333,121.1333,K8526,0
2320,70,28.10556,121.2369,K8583,157
2823,70,30.01666667,122.0666667,K9501,0
2935,70,30.36666667,120.1333333,K1002,51
3091,70,30.18333333,120.1333333,K1161,80
3096,70,30.31666667,120.0833333,K1166,39
3107,70,30.35,120.0333333,K1177,28
3135,70,30.31666667,120.5,K1213,128
3151,70,30.23333333,120.5333333,K1229,253
3304,70,30.28333333,119.9833333,K1418,36
3323,70,30.36666667,120.0666667,K1456,36
3328,70,30.33333333,120.1,K1462,40
3335,70,30.33333333,120.1333333,K1470,38
3359,70,30.13333333,120.2166667,K1621,133
3364,70,29.88333333,120.1,K1627,209
3376,70,30.23333333,120.2166667,K1640,68
3381,70,29.96666667,119.5,K1645,34
3446,70,29.88333333,121.5666667,K2120,54
3477,70,29.88333333,122.05,K2321,5
3493,70,29.83333333,121.4333333,K2414,19
3496,70,29.78333333,121.4166667,K2417,27
3517,70,29.81666667,121.3666667,K2438,21
3532,70,30.13333333,121.25,K2511,112
3537,70,30.23333333,121.2833333,K2516,143
3544,70,30.21666667,121.3333333,K2524,105
3556,70,30.11666667,121.3666667,K2538,64
3591,70,30.03333333,121.2833333,K2634,33
3603,70,29.98333333,121.3166667,K2647,13
3606,70,30.16666667,120.9666667,K2650,40
3609,70,30.01666667,121.2666667,K2653,29
3782,70,28,120.8333333,K3055,26
3891,70,27.8,120.45,K3167,2
3893,70,27.78333333,120.4,K3169,2
3894,70,27.85,120.4666667,K3170,8
3903,70,28.01666667,120.8666667,K3179,42
3919,70,27.86666667,120.7833333,K3195,6
3928,70,27.56666667,120.4166667,K3204,0
4027,70,27.6,120.5666667,K3305,0
4078,70,28.22583,120.9989,K3356,211
4142,70,30.06666667,120.6166667,K4006,71
4150,70,30.13333333,120.6333333,K4018,106
4155,70,29.98333333,120.5666667,K4024,46
4185,70,30.18333333,120.6666667,K4058,124
4234,70,29.93333333,120.2166667,K4221,140
4288,70,30.08333333,120.7666667,K4419,50
4421,70,30.78333333,119.65,K5015,17
4426,70,30.65,120.1833333,K5020,23
4434,70,30.91666667,119.7333333,K5028,21
4455,70,30.83333333,119.6166667,K5049,21
4456,70,30.7,120.3166667,K5050,26
4464,70,30.91666667,119.8166667,K5058,62
4469,70,30.86666667,120.2666667,K5063,7
4471,70,30.68333333,120.2333333,K5065,24
4490,70,30.83333333,119.9666667,K5106,11
4569,70,30.58333333,121,K5531,148
4579,70,30.65,120.8166667,K5542,0
5122,70,28.73028,121.4508,K8108,52
5145,70,28.6903,121.3275,K8212,102
5151,70,28.66945,121.2539,K8218,104
5212,70,28.41111,121.5644,K8426,15
5229,70,28.12556,121.2369,K8505,331
5244,70,28.1333,121.1333,K8526,0
5251,70,28.10556,121.2369,K8583,333
5754,70,30.01666667,122.0666667,K9501,0
5866,70,30.36666667,120.1333333,K1002,119
6022,70,30.18333333,120.1333333,K1161,100
6027,70,30.31666667,120.0833333,K1166,136
6038,70,30.35,120.0333333,K1177,76
6066,70,30.31666667,120.5,K1213,155
6082,70,30.23333333,120.5333333,K1229,121
6234,70,30.28333333,119.9833333,K1418,94
6253,70,30.36666667,120.0666667,K1456,96
6258,70,30.33333333,120.1,K1462,126
6265,70,30.33333333,120.1333333,K1470,113
6289,70,30.13333333,120.2166667,K1621,112
6294,70,29.88333333,120.1,K1627,68
6306,70,30.23333333,120.2166667,K1640,91
6311,70,29.96666667,119.5,K1645,22
6376,70,29.88333333,121.5666667,K2120,137
6407,70,29.88333333,122.05,K2321,75
6424,70,29.83333333,121.4333333,K2414,111
6427,70,29.78333333,121.4166667,K2417,62
6448,70,29.81666667,121.3666667,K2438,66
6463,70,30.13333333,121.25,K2511,43
6468,70,30.23333333,121.2833333,K2516,71
6475,70,30.21666667,121.3333333,K2524,74
6487,70,30.11666667,121.3666667,K2538,32
6522,70,30.03333333,121.2833333,K2634,41
6534,70,29.98333333,121.3166667,K2647,37
6537,70,30.16666667,120.9666667,K2650,32
6540,70,30.01666667,121.2666667,K2653,32
6713,70,28,120.8333333,K3055,47
6822,70,27.8,120.45,K3167,0
6824,70,27.78333333,120.4,K3169,2
6825,70,27.85,120.4666667,K3170,1
6834,70,28.01666667,120.8666667,K3179,53
6850,70,27.86666667,120.7833333,K3195,4
6859,70,27.56666667,120.4166667,K3204,0
6958,70,27.6,120.5666667,K3305,0
7009,70,28.22583,120.9989,K3356,372
7026,70,27.83333333,120.45,K3601,0
7082,70,30.06666667,120.6166667,K4006,18
7090,70,30.13333333,120.6333333,K4018,72
7095,70,29.98333333,120.5666667,K4024,7
7125,70,30.18333333,120.6666667,K4058,77
7174,70,29.93333333,120.2166667,K4221,31
7228,70,30.08333333,120.7666667,K4419,8
7361,70,30.78333333,119.65,K5015,37
7366,70,30.65,120.1833333,K5020,50
7374,70,30.91666667,119.7333333,K5028,7
7395,70,30.83333333,119.6166667,K5049,65
7396,70,30.7,120.3166667,K5050,55
7404,70,30.91666667,119.8166667,K5058,16
7409,70,30.86666667,120.2666667,K5063,43
7411,70,30.68333333,120.2333333,K5065,53
7430,70,30.83333333,119.9666667,K5106,26
7509,70,30.58333333,121,K5531,35
7519,70,30.65,120.8166667,K5542,0
8062,70,28.73028,121.4508,K8108,127
8084,70,28.6903,121.3275,K8212,190
8090,70,28.66945,121.2539,K8218,191
8152,70,28.41111,121.5644,K8426,21
8169,70,28.12556,121.2369,K8505,399
8184,70,28.1333,121.1333,K8526,0
8191,70,28.10556,121.2369,K8583,448
8694,70,30.01666667,122.0666667,K9501,0
8807,70,30.36666667,120.1333333,K1002,117
8963,70,30.18333333,120.1333333,K1161,160
8968,70,30.31666667,120.0833333,K1166,105
8979,70,30.35,120.0333333,K1177,99
9007,70,30.31666667,120.5,K1213,77
9023,70,30.23333333,120.5333333,K1229,49
9176,70,30.28333333,119.9833333,K1418,157
9195,70,30.36666667,120.0666667,K1456,119
9200,70,30.33333333,120.1,K1462,113
9207,70,30.33333333,120.1333333,K1470,104
9231,70,30.13333333,120.2166667,K1621,205
9236,70,29.88333333,120.1,K1627,35
9248,70,30.23333333,120.2166667,K1640,110
9253,70,29.96666667,119.5,K1645,78
9318,70,29.88333333,121.5666667,K2120,122
9349,70,29.88333333,122.05,K2321,99
9366,70,29.83333333,121.4333333,K2414,143
9369,70,29.78333333,121.4166667,K2417,84
9390,70,29.81666667,121.3666667,K2438,100
9405,70,30.13333333,121.25,K2511,34
9410,70,30.23333333,121.2833333,K2516,37
9417,70,30.21666667,121.3333333,K2524,27
9429,70,30.11666667,121.3666667,K2538,36
9464,70,30.03333333,121.2833333,K2634,47
9476,70,29.98333333,121.3166667,K2647,51
9479,70,30.16666667,120.9666667,K2650,34
9482,70,30.01666667,121.2666667,K2653,48
9654,70,28,120.8333333,K3055,59
9763,70,27.8,120.45,K3167,0
9765,70,27.78333333,120.4,K3169,0
9766,70,27.85,120.4666667,K3170,0
9775,70,28.01666667,120.8666667,K3179,71
9791,70,27.86666667,120.7833333,K3195,17
9800,70,27.56666667,120.4166667,K3204,0
9899,70,27.6,120.5666667,K3305,0
9950,70,28.22583,120.9989,K3356,199
10014,70,30.06666667,120.6166667,K4006,24
10022,70,30.13333333,120.6333333,K4018,44
10027,70,29.98333333,120.5666667,K4024,20
10057,70,30.18333333,120.6666667,K4058,34
10106,70,29.93333333,120.2166667,K4221,27
10160,70,30.08333333,120.7666667,K4419,32
10293,70,30.78333333,119.65,K5015,25
10298,70,30.65,120.1833333,K5020,35
10306,70,30.91666667,119.7333333,K5028,25
10327,70,30.83333333,119.6166667,K5049,32
10328,70,30.7,120.3166667,K5050,18
10336,70,30.91666667,119.8166667,K5058,45
10341,70,30.86666667,120.2666667,K5063,16
10343,70,30.68333333,120.2333333,K5065,27
10362,70,30.83333333,119.9666667,K5106,37
10441,70,30.58333333,121,K5531,37
10451,70,30.65,120.8166667,K5542,0
10995,70,28.73028,121.4508,K8108,150
11017,70,28.6903,121.3275,K8212,137
11023,70,28.66945,121.2539,K8218,152
11085,70,28.41111,121.5644,K8426,122
11102,70,28.12556,121.2369,K8505,312
11117,70,28.1333,121.1333,K8526,0
11124,70,28.10556,121.2369,K8583,359
11627,70,30.01666667,122.0666667,K9501,0
11739,70,30.36666667,120.1333333,K1002,61
11895,70,30.18333333,120.1333333,K1161,41
11900,70,30.31666667,120.0833333,K1166,48
11911,70,30.35,120.0333333,K1177,55
11939,70,30.31666667,120.5,K1213,22
11955,70,30.23333333,120.5333333,K1229,10
12108,70,30.28333333,119.9833333,K1418,65
12127,70,30.36666667,120.0666667,K1456,67
12132,70,30.33333333,120.1,K1462,48
12139,70,30.33333333,120.1333333,K1470,38
12163,70,30.13333333,120.2166667,K1621,34
12168,70,29.88333333,120.1,K1627,54
12180,70,30.23333333,120.2166667,K1640,28
12185,70,29.96666667,119.5,K1645,95
12250,70,29.88333333,121.5666667,K2120,88
12281,70,29.88333333,122.05,K2321,99
12298,70,29.83333333,121.4333333,K2414,83
12301,70,29.78333333,121.4166667,K2417,48
12322,70,29.81666667,121.3666667,K2438,45
12337,70,30.13333333,121.25,K2511,72
12342,70,30.23333333,121.2833333,K2516,42
12349,70,30.21666667,121.3333333,K2524,55
12361,70,30.11666667,121.3666667,K2538,80
12396,70,30.03333333,121.2833333,K2634,53
12408,70,29.98333333,121.3166667,K2647,36
12411,70,30.16666667,120.9666667,K2650,19
12414,70,30.01666667,121.2666667,K2653,56
12585,70,28,120.8333333,K3055,40
12691,70,27.8,120.45,K3167,0
12693,70,27.78333333,120.4,K3169,1
12694,70,27.85,120.4666667,K3170,2
12703,70,28.01666667,120.8666667,K3179,77
12719,70,27.86666667,120.7833333,K3195,29
12728,70,27.56666667,120.4166667,K3204,0
12826,70,27.6,120.5666667,K3305,0
12877,70,28.22583,120.9989,K3356,191
12941,70,30.06666667,120.6166667,K4006,9
12949,70,30.13333333,120.6333333,K4018,8
12954,70,29.98333333,120.5666667,K4024,13
12984,70,30.18333333,120.6666667,K4058,5
13033,70,29.93333333,120.2166667,K4221,25
13087,70,30.08333333,120.7666667,K4419,13
13220,70,30.78333333,119.65,K5015,43
13225,70,30.65,120.1833333,K5020,38
13233,70,30.91666667,119.7333333,K5028,64
13254,70,30.83333333,119.6166667,K5049,56
13255,70,30.7,120.3166667,K5050,45
13263,70,30.91666667,119.8166667,K5058,112
13268,70,30.86666667,120.2666667,K5063,28
13270,70,30.68333333,120.2333333,K5065,45
13289,70,30.83333333,119.9666667,K5106,46
13368,70,30.58333333,121,K5531,14
13378,70,30.65,120.8166667,K5542,0
13923,70,28.73028,121.4508,K8108,153
13945,70,28.6903,121.3275,K8212,123
13951,70,28.66945,121.2539,K8218,89
14012,70,28.41111,121.5644,K8426,34
14029,70,28.12556,121.2369,K8505,216
14043,70,28.1333,121.1333,K8526,0
14050,70,28.10556,121.2369,K8583,214
14552,70,30.01666667,122.0666667,K9501,0
14664,70,30.36666667,120.1333333,K1002,34
14820,70,30.18333333,120.1333333,K1161,73
14825,70,30.31666667,120.0833333,K1166,38
14836,70,30.35,120.0333333,K1177,19
14864,70,30.31666667,120.5,K1213,53
14880,70,30.23333333,120.5333333,K1229,33
15033,70,30.28333333,119.9833333,K1418,49
15052,70,30.36666667,120.0666667,K1456,21
15057,70,30.33333333,120.1,K1462,43
15064,70,30.33333333,120.1333333,K1470,33
15088,70,30.13333333,120.2166667,K1621,60
15093,70,29.88333333,120.1,K1627,78
15105,70,30.23333333,120.2166667,K1640,57
15110,70,29.96666667,119.5,K1645,24
15175,70,29.88333333,121.5666667,K2120,210
15206,70,29.88333333,122.05,K2321,234
15224,70,29.83333333,121.4333333,K2414,109
15227,70,29.78333333,121.4166667,K2417,84
15248,70,29.81666667,121.3666667,K2438,75
15263,70,30.13333333,121.25,K2511,81
15268,70,30.23333333,121.2833333,K2516,126
15275,70,30.21666667,121.3333333,K2524,124
15287,70,30.11666667,121.3666667,K2538,101
15322,70,30.03333333,121.2833333,K2634,47
15334,70,29.98333333,121.3166667,K2647,59
15337,70,30.16666667,120.9666667,K2650,25
15340,70,30.01666667,121.2666667,K2653,56
15509,70,28,120.8333333,K3055,58
15615,70,27.8,120.45,K3167,0
15617,70,27.78333333,120.4,K3169,1
15618,70,27.85,120.4666667,K3170,1
15627,70,28.01666667,120.8666667,K3179,60
15643,70,27.86666667,120.7833333,K3195,37
15652,70,27.56666667,120.4166667,K3204,0
15750,70,27.6,120.5666667,K3305,0
15801,70,28.22583,120.9989,K3356,65
15864,70,30.06666667,120.6166667,K4006,9
15872,70,30.13333333,120.6333333,K4018,19
15877,70,29.98333333,120.5666667,K4024,15
15907,70,30.18333333,120.6666667,K4058,12
15956,70,29.93333333,120.2166667,K4221,25
16010,70,30.08333333,120.7666667,K4419,16
16143,70,30.78333333,119.65,K5015,123
16148,70,30.65,120.1833333,K5020,9
16156,70,30.91666667,119.7333333,K5028,40
16177,70,30.83333333,119.6166667,K5049,92
16178,70,30.7,120.3166667,K5050,9
16186,70,30.91666667,119.8166667,K5058,22
16191,70,30.86666667,120.2666667,K5063,6
16193,70,30.68333333,120.2333333,K5065,9
16212,70,30.83333333,119.9666667,K5106,11
16291,70,30.58333333,121,K5531,25
16301,70,30.65,120.8166667,K5542,0
16843,70,28.73028,121.4508,K8108,124
16865,70,28.6903,121.3275,K8212,78
16871,70,28.66945,121.2539,K8218,160
16933,70,28.41111,121.5644,K8426,0
16950,70,28.12556,121.2369,K8505,294
16964,70,28.1333,121.1333,K8526,0
16971,70,28.10556,121.2369,K8583,329
17471,70,30.01666667,122.0666667,K9501,0
17584,70,30.36666667,120.1333333,K1002,53
17740,70,30.18333333,120.1333333,K1161,60
17745,70,30.31666667,120.0833333,K1166,77
17756,70,30.35,120.0333333,K1177,37
17784,70,30.31666667,120.5,K1213,65
17800,70,30.23333333,120.5333333,K1229,37
17953,70,30.28333333,119.9833333,K1418,88
17972,70,30.36666667,120.0666667,K1456,56
17977,70,30.33333333,120.1,K1462,74
17984,70,30.33333333,120.1333333,K1470,60
18008,70,30.13333333,120.2166667,K1621,43
18013,70,29.88333333,120.1,K1627,45
18025,70,30.23333333,120.2166667,K1640,39
18030,70,29.96666667,119.5,K1645,76
18095,70,29.88333333,121.5666667,K2120,295
18126,70,29.88333333,122.05,K2321,81
18144,70,29.83333333,121.4333333,K2414,52
18147,70,29.78333333,121.4166667,K2417,21
18168,70,29.81666667,121.3666667,K2438,26
18183,70,30.13333333,121.25,K2511,197
18188,70,30.23333333,121.2833333,K2516,66
18195,70,30.21666667,121.3333333,K2524,69
18207,70,30.11666667,121.3666667,K2538,119
18242,70,30.03333333,121.2833333,K2634,248
18254,70,29.98333333,121.3166667,K2647,119
18257,70,30.16666667,120.9666667,K2650,150
18260,70,30.01666667,121.2666667,K2653,183
18428,70,28,120.8333333,K3055,40
18533,70,27.8,120.45,K3167,0
18535,70,27.78333333,120.4,K3169,0
18536,70,27.85,120.4666667,K3170,0
18545,70,28.01666667,120.8666667,K3179,152
18561,70,27.86666667,120.7833333,K3195,20
18570,70,27.56666667,120.4166667,K3204,0
18668,70,27.6,120.5666667,K3305,1
18718,70,28.22583,120.9989,K3356,0
18733,70,27.83333333,120.45,K3601,0
18791,70,30.06666667,120.6166667,K4006,30
18799,70,30.13333333,120.6333333,K4018,45
18804,70,29.98333333,120.5666667,K4024,34
18834,70,30.18333333,120.6666667,K4058,44
18883,70,29.93333333,120.2166667,K4221,18
18937,70,30.08333333,120.7666667,K4419,28
19069,70,30.78333333,119.65,K5015,10
19074,70,30.65,120.1833333,K5020,16
19082,70,30.91666667,119.7333333,K5028,15
19103,70,30.83333333,119.6166667,K5049,14
19104,70,30.7,120.3166667,K5050,16
19112,70,30.91666667,119.8166667,K5058,13
19117,70,30.86666667,120.2666667,K5063,4
19119,70,30.68333333,120.2333333,K5065,17
19138,70,30.83333333,119.9666667,K5106,15
19217,70,30.58333333,121,K5531,56
19227,70,30.65,120.8166667,K5542,0
19771,70,28.73028,121.4508,K8108,101
19793,70,28.6903,121.3275,K8212,101
19799,70,28.66945,121.2539,K8218,153
19861,70,28.41111,121.5644,K8426,0
19878,70,28.12556,121.2369,K8505,103
19892,70,28.1333,121.1333,K8526,0
19899,70,28.10556,121.2369,K8583,113
20399,70,30.01666667,122.0666667,K9501,0
1629,66,30.73333333,120.4833333,K5524,7
1660,66,30.63333333,120.3666667,K5564,5
1674,66,30.53333333,120.85,K5579,21
2261,66,28.32472,121.2611,K8405,206
4562,66,30.73333333,120.4833333,K5524,34
4593,66,30.63333333,120.3666667,K5564,35
4607,66,30.53333333,120.85,K5579,101
5192,66,28.32472,121.2611,K8405,423
7502,66,30.73333333,120.4833333,K5524,61
7533,66,30.63333333,120.3666667,K5564,79
7547,66,30.53333333,120.85,K5579,111
8132,66,28.32472,121.2611,K8405,309
10434,66,30.73333333,120.4833333,K5524,8
10465,66,30.63333333,120.3666667,K5564,19
10479,66,30.53333333,120.85,K5579,69
11065,66,28.32472,121.2611,K8405,0
13361,66,30.73333333,120.4833333,K5524,18
13392,66,30.63333333,120.3666667,K5564,41
13406,66,30.53333333,120.85,K5579,16
13992,66,28.32472,121.2611,K8405,0
16284,66,30.73333333,120.4833333,K5524,12
16315,66,30.63333333,120.3666667,K5564,11
16329,66,30.53333333,120.85,K5579,39
16913,66,28.32472,121.2611,K8405,0
19210,66,30.73333333,120.4833333,K5524,27
19241,66,30.63333333,120.3666667,K5564,21
19255,66,30.53333333,120.85,K5579,51
19841,66,28.32472,121.2611,K8405,0
1615,65,30.6,120.3333333,K5510,5
1616,65,30.53333333,120.4333333,K5511,9
4548,65,30.6,120.3333333,K5510,38
4549,65,30.53333333,120.4333333,K5511,48
7488,65,30.6,120.3333333,K5510,75
7489,65,30.53333333,120.4333333,K5511,98
10420,65,30.6,120.3333333,K5510,16
10421,65,30.53333333,120.4333333,K5511,27
13347,65,30.6,120.3333333,K5510,30
13348,65,30.53333333,120.4333333,K5511,39
16270,65,30.6,120.3333333,K5510,12
16271,65,30.53333333,120.4333333,K5511,40
19196,65,30.6,120.3333333,K5510,19
19197,65,30.53333333,120.4333333,K5511,15
1362,64,30.05,120.8166667,K4426,0
1649,64,30.68333333,121,K5551,22
1650,64,30.68333333,121.0166667,K5552,0
4294,64,30.05,120.8166667,K4426,0
4582,64,30.68333333,121,K5551,65
4583,64,30.68333333,121.0166667,K5552,0
7234,64,30.05,120.8166667,K4426,0
7522,64,30.68333333,121,K5551,38
7523,64,30.68333333,121.0166667,K5552,0
10166,64,30.05,120.8166667,K4426,0
10454,64,30.68333333,121,K5551,24
10455,64,30.68333333,121.0166667,K5552,0
13093,64,30.05,120.8166667,K4426,0
13381,64,30.68333333,121,K5551,28
13382,64,30.68333333,121.0166667,K5552,0
16016,64,30.05,120.8166667,K4426,0
16304,64,30.68333333,121,K5551,17
16305,64,30.68333333,121.0166667,K5552,0
18943,64,30.05,120.8166667,K4426,0
19230,64,30.68333333,121,K5551,70
19231,64,30.68333333,121.0166667,K5552,0
1075,63,27.68333333,120.55,K3283,0
1647,63,30.81666667,120.6666667,K5543,0
1659,63,30.66666667,120.6166667,K5563,6
4007,63,27.68333333,120.55,K3283,0
4580,63,30.81666667,120.6666667,K5543,0
4592,63,30.66666667,120.6166667,K5563,36
6938,63,27.68333333,120.55,K3283,0
7520,63,30.81666667,120.6666667,K5543,0
7532,63,30.66666667,120.6166667,K5563,60
9879,63,27.68333333,120.55,K3283,1
10452,63,30.81666667,120.6666667,K5543,0
10464,63,30.66666667,120.6166667,K5563,27
12806,63,27.68333333,120.55,K3283,0
13379,63,30.81666667,120.6666667,K5543,0
13391,63,30.66666667,120.6166667,K5563,18
15730,63,27.68333333,120.55,K3283,1
16302,63,30.81666667,120.6666667,K5543,0
16314,63,30.66666667,120.6166667,K5563,14
18648,63,27.68333333,120.55,K3283,0
19228,63,30.81666667,120.6666667,K5543,0
19240,63,30.66666667,120.6166667,K5563,22
1611,62,30.56666667,120.8166667,K5506,14
1622,62,30.91666667,120.8333333,K5517,2
1648,62,30.91666667,120.8333333,K5550,0
4544,62,30.56666667,120.8166667,K5506,90
4555,62,30.91666667,120.8333333,K5517,29
4581,62,30.91666667,120.8333333,K5550,0
7484,62,30.56666667,120.8166667,K5506,81
7495,62,30.91666667,120.8333333,K5517,41
7521,62,30.91666667,120.8333333,K5550,0
10416,62,30.56666667,120.8166667,K5506,51
10427,62,30.91666667,120.8333333,K5517,45
10453,62,30.91666667,120.8333333,K5550,0
13343,62,30.56666667,120.8166667,K5506,16
13354,62,30.91666667,120.8333333,K5517,15
13380,62,30.91666667,120.8333333,K5550,0
16266,62,30.56666667,120.8166667,K5506,28
16277,62,30.91666667,120.8333333,K5517,6
16303,62,30.91666667,120.8333333,K5550,0
19192,62,30.56666667,120.8166667,K5506,49
19203,62,30.91666667,120.8333333,K5517,44
19229,62,30.91666667,120.8333333,K5550,0
14,60,30.28333333,120.6333333,K1014,43
192,60,30.25,120,K1202,27
194,60,30.48333333,120.3,K1204,15
196,60,30.41666667,120.1833333,K1206,14
201,60,30.26666667,120.0333333,K1211,19
359,60,30.41666667,120.0166667,K1404,11
371,60,30.43333333,120.3,K1417,9
374,60,30.5,120.2666667,K1420,8
394,60,30.3,120.0833333,K1460,15
410,60,30.28333333,120.05,K1479,20
518,60,29.9,121.5666667,K2211,23
520,60,29.96666667,121.45,K2214,96
576,60,29.78333333,121.35,K2428,37
582,60,29.81666667,121.5,K2434,23
583,60,29.78333333,121.5833333,K2435,20
599,60,29.81666667,121.6666667,K2457,21
643,60,30,121.2666667,K2617,81
644,60,29.95,121.3833333,K2618,82
654,60,30.15,121.2,K2628,250
655,60,30.15,121.1166667,K2629,132
658,60,30.15,120.9833333,K2632,160
659,60,30.06666667,121.05,K2633,122
677,60,30.18333333,120.9666667,K2652,172
712,60,29.73333333,121.4166667,K2743,10
724,60,29.21666667,121.75,K2820,101
729,60,29.2,121.65,K2825,109
792,60,29.21666667,121.9666667,K2938,60
795,60,29.43333333,121.9333333,K2942,15
802,60,29.48333333,121.8833333,K2953,22
843,60,27.45,120.6333333,K3047,0
952,60,27.80861,120.5183,K3160,1
986,60,27.88333333,120.6666667,K3194,17
1038,60,27.96666667,120.6833333,K3246,24
1072,60,27.88333333,120.8,K3280,33
1201,60,27.96666667,120.7,K3993,0
1252,60,30.23333333,120.7166667,K4057,53
1271,60,30.01666667,120.6,K4086,137
1346,60,30.13333333,120.9166667,K4407,135
1482,60,30.71666667,120.4166667,K5008,5
1518,60,30.8,119.7666667,K5045,95
1539,60,30.83333333,120.0833333,K5066,40
1545,60,30.9,120.1,K5072,27
1549,60,30.91666667,119.9166667,K5076,120
1563,60,30.63333333,120.1333333,K5112,6
1564,60,30.56666667,120.1833333,K5113,5
1601,60,30.88,119.92,K5158,6
1602,60,30.54,119.96,K5159,6
1630,60,30.66666667,120.85,K5525,16
1632,60,30.5,120.8,K5527,25
1644,60,30.53333333,120.55,K5540,0
1645,60,30.4,120.3833333,K5541,0
1701,60,30.6,120.5666667,K5613,7
1709,60,30.78333333,120.6833333,K5624,6
2188,60,28.70806,121.3967,K8106,100
2194,60,28.66417,121.4556,K8112,60
