IIiii,Height,lat,lon,RR,RR_Totle,Z,,
K3359,12627,27.96056,120.2492,6,4.2,1262.7,,
K3214,5635,27.68333333,119.8666667,5.857142857,4.1,563.5,,
K3299,20,27.95,120.6166667,5.857142857,4.1,2,,
K9010,1160,28.01666667,120.2166667,5.857142857,4.1,116,,
K9076,3070,28.1,119,5.857142857,4.1,307,,
K3107,2680,27.91666667,120.4333333,5.714285714,4,268,,
K3118,740,27.31666667,120.55,5.714285714,4,74,,
K3218,50,27.8,120.7333333,5.714285714,4,5,,
K3345,3860,27.55,119.9166667,5.714285714,4,386,,
K9174,3950,28.03333333,118.9,5.714285714,4,395,,
K3292,1790,27.78333333,120.0833333,5.571428571,3.9,179,,
K9307,8720,27.5,119.1833333,5.571428571,3.9,872,,
58753,70,27.8,120.7666667,5.428571429,3.8,7,,
K3022,760,27.63333333,120.6666667,5.428571429,3.8,76,,
K3228,6360,27.75,120.05,5.428571429,3.8,636,,
K7503,1080,29.05,118.85,5.428571429,3.8,108,,
K3139,3840,27.56666667,119.9,5.285714286,3.7,384,,
K3317,80,27.75,120.7166667,5.285714286,3.7,8,,
K3263,3170,27.4,120.6333333,5.142857143,3.6,317,,
K3318,130,27.33333333,120.5833333,5.142857143,3.6,13,,
K8627,500,28.69111,121.7594,5.142857143,3.6,50,,
K9071,1550,28.01666667,120.3166667,5.142857143,3.6,155,,
K9176,3290,27.96666667,118.8666667,5.142857143,3.6,329,,
K3100,1560,27.4,120.4,5,3.5,156,,
K3115,2980,27.71666667,119.9333333,5,3.5,298,,
K3165,40,27.91666667,120.65,5,3.5,4,,
K7016,1950,29.18333333,118.1333333,5,3.5,195,,
K9234,115,28.13333333,120.3666667,5,3.5,11.5,,
K4095,4110,29.75,120.62,4.857142857,3.4,411,,
K7031,1060,29.1,118.0666667,4.857142857,3.4,106,,
58750,1064,27.78333333,120.0833333,4.571428571,3.2,106.4,,
K3020,2830,27.61666667,120.15,4.571428571,3.2,283,,
K3067,7850,27.58333333,120.0833333,4.571428571,3.2,785,,
K3076,1050,27.36666667,120.6333333,4.428571429,3.1,105,,
K3077,440,27.83333333,120.3,4.428571429,3.1,44,,
K3209,4660,27.63333333,119.9833333,4.428571429,3.1,466,,
K3207,6735,27.35,119.9333333,4.285714286,3,673.5,,
K3213,5390,27.60889,119.7261,4.285714286,3,539,,
K9545,1448,30.76666667,122.3833333,4.285714286,3,144.8,,
K3041,40,27.98333333,120.55,4.142857143,2.9,4,,
K3092,1560,27.63333333,119.8666667,4.142857143,2.9,156,,
K5122,90,30.82,119.72,4.142857143,2.9,9,,
K8645,1380,28.89333,121.3694,4.142857143,2.9,138,,
K3158,4530,27.78333333,120.1666667,4,2.8,453,,
K4422,88,29.96666667,120.8166667,4,2.8,8.8,,
K3037,2290,27.61666667,119.9166667,3.857142857,2.7,229,,
K3140,4640,27.66666667,119.95,3.714285714,2.6,464,,
K3177,850,27.81666667,120.2,3.571428571,2.5,85,,
K3194,60,27.88333333,120.6666667,3.571428571,2.5,6,,
K3717,230,27.9,120.4166667,3.571428571,2.5,23,,
K3215,3652,27.6,119.75,3.428571429,2.4,365.2,,
K3234,4110,27.76666667,120.1166667,3.428571429,2.4,411,,
K3285,190,27.78333333,120.6666667,3.428571429,2.4,19,,
K3718,2480,27.61666667,119.8333333,3.428571429,2.4,248,,
K3721,930,27.6,120.6333333,3.428571429,2.4,93,,
K9517,1360,30.63333333,122.05,3.285714286,2.3,136,,
K3116,120,27.86666667,120.4166667,3.142857143,2.2,12,,
K3230,1820,27.81666667,120.1833333,3.142857143,2.2,182,,
K3323,150,27.75,120.7,3.142857143,2.2,15,,
K3146,5140,27.63333333,120,2.857142857,2,514,,
K3175,20,27.85,120.6666667,2.857142857,2,2,,
K3232,6830,27.71666667,120.1666667,2.857142857,2,683,,
K3082,2740,27.58333333,120.2,2.714285714,1.9,274,,
K3164,20,27.8,120.6833333,2.714285714,1.9,2,,
K3231,3320,27.76666667,120.1333333,2.714285714,1.9,332,,
K3238,380,27.38333333,120.55,2.714285714,1.9,38,,
K3171,290,27.86666667,120.6,2.571428571,1.8,29,,
K4273,2450,29.56666667,120.4666667,2.571428571,1.8,245,,
K3653,3800,27.4333,120.18,2.5,1.75,380,,
K3008,550,27.78333333,120.2333333,2.428571429,1.7,55,,
K3043,420,28.06666667,120.5,2.285714286,1.6,42,,
K3085,150,27.46666667,120.45,2.285714286,1.6,15,,
K3346,5510,27.56666667,119.7166667,2.285714286,1.6,551,,
K9100,2870,28.91666667,120.2833333,2.285714286,1.6,287,,
K3060,20,27.7,120.6666667,2.142857143,1.5,2,,
K3096,4800,27.73333333,120.1833333,2.142857143,1.5,480,,
K3157,4210,27.76666667,120.2166667,2.142857143,1.5,421,,
K3219,240,27.8,120.3,2.142857143,1.5,24,,
58746,5142,27.55,119.7,2,1.4,514.2,,
K3114,3140,27.68333333,120.05,1.857142857,1.3,314,,
K3170,70,27.85,120.4666667,1.857142857,1.3,7,,
K3145,4110,27.7,120.15,1.714285714,1.2,411,,
K3199,950,27.65,120.2,1.714285714,1.2,95,,
K3216,100,27.8,120.6166667,1.714285714,1.2,10,,
K3705,1410,27.68333333,120.1833333,1.714285714,1.2,141,,
K5158,60,30.88,119.92,1.714285714,1.2,6,,
58752,379,27.78333333,120.65,1.571428571,1.1,37.9,,
K3058,2990,27.68333333,120.1,1.571428571,1.1,299,,
K3154,1090,27.55,120.2,1.571428571,1.1,109,,
K3191,420,27.95,120.55,1.571428571,1.1,42,,
K3197,80,27.66666667,120.6333333,1.571428571,1.1,8,,
K3240,280,27.45,120.3666667,1.571428571,1.1,28,,
K3252,90,27.46666667,120.5666667,1.571428571,1.1,9,,
K6142,420,29.1,119.3333333,1.571428571,1.1,42,,
K3010,310,27.6,120.25,1.428571429,1,31,,
K3081,1130,27.66666667,120.1666667,1.428571429,1,113,,
K3129,40,27.53333333,120.6,1.428571429,1,4,,
K3248,80,27.48333333,120.4333333,1.428571429,1,8,,
K3284,140,27.71666667,120.65,1.428571429,1,14,,
K3339,110,27.48333333,120.5166667,1.428571429,1,11,,
K3047,60,27.45,120.6333333,1.285714286,0.9,6,,
K3200,530,27.63333333,120.25,1.285714286,0.9,53,,
K3308,140,27.66666667,120.6166667,1.285714286,0.9,14,,
K3319,1290,27.63333333,120.2333333,1.285714286,0.9,129,,
K3024,190,27.5,120.6333333,1.142857143,0.8,19,,
K3701,4100,27.61666667,120.05,1.142857143,0.8,410,,
K3117,703,27.76,120.37,1,0.7,70.3,,
K3138,4480,27.63333333,119.7833333,1,0.7,448,,
K3294,540,27.58333333,120.2333333,1,0.7,54,,
K3623,100,27.83333333,120.5166667,1,0.7,10,,
K3706,2490,27.66666667,120.25,1,0.7,249,,
K3034,540,27.63333333,120.35,0.857142857,0.6,54,,
K3046,1440,27.5,120.1833333,0.857142857,0.6,144,,
K3161,430,27.74861,120.2825,0.857142857,0.6,43,,
K3169,70,27.78333333,120.4,0.857142857,0.6,7,,
K3286,200,27.78333333,120.6166667,0.857142857,0.6,20,,
58751,2550,27.66666667,120.5666667,0.714285714,0.5,255,,
K3013,310,27.48333333,120.55,0.714285714,0.5,31,,
K3130,5810,27.43333333,120.2833333,0.714285714,0.5,581,,
K3203,1200,27.7,120.3666667,0.714285714,0.5,120,,
K5635,30,30.77,120.94,0.714285714,0.5,3,,
58755,1212,27.5,120.3833333,0.571428571,0.4,121.2,,
K3025,7860,27.51666667,120.3,0.571428571,0.4,786,,
K3106,100,27.85,120.55,0.571428571,0.4,10,,
K3150,30,27.68333333,120.6166667,0.571428571,0.4,3,,
K3160,60,27.80861,120.5183,0.571428571,0.4,6,,
K3709,1020,27.66666667,120.4666667,0.571428571,0.4,102,,
K3602,190,27.75,120.4666667,0.5,0.35,19,,
K3652,6260,27.75,119.7166667,0.5,0.35,626,,
K3021,280,27.65,120.2833333,0.428571429,0.3,28,,
K3048,250,27.51666667,120.5,0.428571429,0.3,25,,
K3075,100,27.78333333,120.4833333,0.428571429,0.3,10,,
K3105,20,27.74583,120.6478,0.428571429,0.3,2,,
K3108,90,27.73333333,120.45,0.428571429,0.3,9,,
K3162,3540,27.71666667,120.4166667,0.428571429,0.3,354,,
K3198,300,27.63333333,120.5666667,0.428571429,0.3,30,,
K3704,350,27.68333333,120.3666667,0.428571429,0.3,35,,
K3167,70,27.8,120.45,0.285714286,0.2,7,,
K3174,310,28.31666667,120.9833333,0.285714286,0.2,31,,
K3196,110,27.75,120.6,0.285714286,0.2,11,,
K3223,540,27.83333333,120.5333333,0.285714286,0.2,54,,
K3247,4870,27.53333333,120.2333333,0.285714286,0.2,487,,
K3251,80,27.5,120.5333333,0.285714286,0.2,8,,
K3269,90,27.55,120.5166667,0.285714286,0.2,9,,
K3283,63,27.68333333,120.55,0.285714286,0.2,6.3,,
K3291,250,27.48333333,120.6166667,0.285714286,0.2,25,,
K3306,90,27.6,120.4666667,0.285714286,0.2,9,,
K3360,350,27.71722,120.4728,0.285714286,0.2,35,,
K3612,170,27.76666667,120.4666667,0.285714286,0.2,17,,
K3708,1060,27.63333333,120.3,0.285714286,0.2,106,,
K3716,90,27.8,120.5,0.285714286,0.2,9,,
K3032,1080,27.63333333,120.4666667,0.142857143,0.1,108,,
K3033,910,27.68333333,120.3166667,0.142857143,0.1,91,,
K3064,2670,27.41666667,120.2,0.142857143,0.1,267,,
K3083,440,27.56666667,120.3,0.142857143,0.1,44,,
K3132,350,27.66666667,120.3833333,0.142857143,0.1,35,,
K3133,360,27.73333333,120.55,0.142857143,0.1,36,,
K3153,620,27.6,120.5166667,0.142857143,0.1,62,,
K3217,30,27.75,120.6,0.142857143,0.1,3,,
K3241,170,27.51666667,120.3666667,0.142857143,0.1,17,,
K3272,660,27.46666667,120.2,0.142857143,0.1,66,,
K3289,110,27.56666667,120.4833333,0.142857143,0.1,11,,
K3290,100,27.53333333,120.3833333,0.142857143,0.1,10,,
K3305,70,27.6,120.5666667,0.142857143,0.1,7,,
K6235,780,28.87,119.85,0.142857143,0.1,78,,
K1007,230,30.25,120.15,0,0,23,,
K1061,1310,29.6,118.75,0,0,131,,
K1183,130,30.26666667,120.15,0,0,13,,
K1221,100,30.11666667,120.2333333,0,0,10,,
K1289,1350,29.4,118.7333333,0,0,135,,
K1337,1630,29.8,118.75,0,0,163,,
K1353,1050,29.46666667,118.7666667,0,0,105,,
K1681,1160,30.01666667,119.6666667,0,0,116,,
K1725,1110,29.33333333,119.0666667,0,0,111,,
K1810,3490,30.21666667,120.0833333,0,0,349,,
K1912,90,30.13333333,120.1166667,0,0,9,,
K3031,90,27.61666667,120.55,0,0,9,,
K3074,520,27.68333333,120.9833333,0,0,52,,
K3080,960,27.83333333,121.25,0,0,96,,
K3131,490,27.6,120.4,0,0,49,,
K3137,380,27.55,120.7166667,0,0,38,,
K3151,4540,27.58333333,120.3666667,0,0,454,,
K3152,4110,27.71666667,120.2833333,0,0,411,,
K3180,580,27.71305,120.8925,0,0,58,,
K3201,400,27.65,120.45,0,0,40,,
K3202,120,27.61666667,120.3666667,0,0,12,,
K3204,70,27.56666667,120.4166667,0,0,7,,
K3244,2360,27.43333333,120.25,0,0,236,,
K3255,490,27.41666667,121.0666667,0,0,49,,
K3270,230,27.16666667,120.5166667,0,0,23,,
K3324,54,27.78333333,120.5666667,0,0,5.4,,
K3340,410,27.15,120.4666667,0,0,41,,
K3353,510,27.9225,121.1661,0,0,51,,
K3354,310,27.74889,121.1689,0,0,31,,
K3361,260,27.6172,121.1253,0,0,26,,
K3506,100,27.75,120.9,0,0,10,,
K3551,4530,27.58333333,120.3666667,0,0,453,,
K3601,70,27.83333333,120.45,0,0,7,,
K3604,7120,27.88333333,120,0,0,712,,
K3606,810,27.8,120.0666667,0,0,81,,
K3609,130,27.71666667,120.2166667,0,0,13,,
K3611,50,27.83333333,120.4666667,0,0,5,,
K3617,6000,27.83333333,120.3333333,0,0,600,,
K3619,4100,27.58333333,119.7833333,0,0,410,,
K3651,4350,27.8,120.0333333,0,0,435,,
K3654,130,27.68333333,120.5666667,0,0,13,,
K3990,5310,27.50722,120.3025,0,0,531,,
K3992,490,27.41666667,121.0666667,0,0,49,,
K3993,60,27.96666667,120.7,0,0,6,,
K3996,380,27.55,120.7166667,0,0,38,,
K4046,90,30.11666667,120.6166667,0,0,9,,
K4047,80,30,120.6333333,0,0,8,,
K4049,79,30.06666667,120.5,0,0,7.9,,
K4052,80,29.96666667,120.7166667,0,0,8,,
K4229,190,29.73333333,120.1833333,0,0,19,,
K4231,391,29.7,120.25,0,0,39.1,,
K4426,64,30.05,120.8166667,0,0,6.4,,
K4811,4010,29.33333333,120.8333333,0,0,401,,
K5051,210,31.01666667,120.1666667,0,0,21,,
K5540,60,30.53333333,120.55,0,0,6,,
K5541,60,30.4,120.3833333,0,0,6,,
K5542,70,30.65,120.8166667,0,0,7,,
K5543,63,30.81666667,120.6666667,0,0,6.3,,
K5550,62,30.91666667,120.8333333,0,0,6.2,,
K5552,64,30.68333333,121.0166667,0,0,6.4,,
K6059,2370,28.85,119.4,0,0,237,,
K6123,1070,28.95,120.1333333,0,0,107,,
K6124,1320,28.8,120.0833333,0,0,132,,
K6317,1850,29.05,120.68,0,0,185,,
K6320,6500,29.06,120.56,0,0,650,,
K7122,1598,28.6,118.4333333,0,0,159.8,,
K7130,4138,28.33333333,118.6,0,0,413.8,,
K7397,510,29.08,119.25,0,0,51,,
K8082,1076,29.15,120.95,0,0,107.6,,
K8117,210,28.45333,121.8894,0,0,21,,
K8120,210,28.67805,121.5119,0,0,21,,
K8223,780,28.515366,121.008268,0,0,78,,
K8526,70,28.1333,121.1333,0,0,7,,
K8528,410,28.2425,121.1392,0,0,41,,
K8589,410,28.2425,121.1392,0,0,41,,
K8617,90,28.90444,121.2022,0,0,9,,
K8651,170,28.70917,121.7539,0,0,17,,
K8652,110,28.71806,121.7117,0,0,11,,
K8654,13834,28.78972,120.93333,0,0,1383.4,,
K8666,660,28.43167,121.9033,0,0,66,,
K8718,2350,29.28833,120.9108,0,0,235,,
K8904,6510,28.94639,120.7519,0,0,651,,
K8982,5150,28.64278,120.8931,0,0,515,,
K9119,2300,28.65,119.9166667,0,0,230,,
K9126,2140,28.58333333,119.3833333,0,0,214,,
K9127,6410,28.5,119.3,0,0,641,,
K9285,10380,28.43333333,119.2333333,0,0,1038,,
K9315,2310,28.55,119.4833333,0,0,231,,
K9501,70,30.01666667,122.0666667,0,0,7,,
K9503,50,29.95,122.1333333,0,0,5,,
K9508,4150,30.06666667,122.1166667,0,0,415,,
K9511,210,29.98333333,122.3833333,0,0,21,,
K9521,560,29.86666667,122.6,0,0,56,,
K9522,1079,30.43333333,122.9333333,0,0,107.9,,
K9523,939,30.81666667,122.1666667,0,0,93.9,,
K9526,278,30.25,121.6,0,0,27.8,,
K9527,223,29.58333333,122.1333333,0,0,22.3,,
K9528,588,30.73333333,123.15,0,0,58.8,,
K9536,1650,29.83333333,122.2833333,0,0,165,,
K9540,3220,30.13333333,122.7666667,0,0,322,,
K9541,270,30.36666667,122.6833333,0,0,27,,
K9544,1520,30.65,122.2833333,0,0,152,,
K9556,460,30.71666667,122.05,0,0,46,,
K9563,100,30.16666667,122.1,0,0,10,,
K9603,250,30.03333333,122.15,0,0,25,,
K9613,0,30.71667,123.13333,0,0,0,,
K9626,80,29.95,122.15,0,0,8,,
K9634,80,30.33333333,122.1833333,0,0,8,,
K9635,100,30.43333333,122.2833333,0,0,10,,
K9636,100,30.16,122.14,0,0,10,,
K9637,210,30.65,122.2833333,0,0,21,,
K9638,470,30.61666667,122.4166667,0,0,47,,
K9639,60,29.86666667,122.2666667,0,0,6,,
K9640,130,29.7,122.2,0,0,13,,
K9641,200,30.18333333,122.6833333,0,0,20,,
K9642,40,29.96666667,122.0333333,0,0,4,,
K9645,180,30.73333333,122.4166667,0,0,18,,
K9703,550,30.43333333,122.5333333,0,0,55,,
K9705,330,30.23333333,122.3166667,0,0,33,,
K9706,200,30.21666667,122.15,0,0,20,,
K9707,680,30.33333333,122.1333333,0,0,68,,
K9717,200,29.76666667,122.0666667,0,0,20,,
K9718,10,29.71666667,122.4,0,0,1,,
K9722,100,29.83333333,122.2833333,0,0,10,,
K9723,110,30.11666667,122.1666667,0,0,11,,
K9724,120,30.01666667,121.9666667,0,0,12,,
K9725,206,30.33333333,121.8666667,0,0,20.6,,
K9726,285,30.2,122.25,0,0,28.5,,
K9727,283,30.31666667,122.0166667,0,0,28.3,,
K9728,370,30.21666667,121.8833333,0,0,37,,
